ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions_Cloudy,Weather_conditions_Sunny,Weather_conditions_Windy,Weather_conditions_Stormy,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_NaN,Road_traffic_density_Low,Road_traffic_density_Medium,Road_traffic_density_Jam,Road_traffic_density_High,Road_traffic_density_NaN,Vehicle_condition,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Type_of_vehicle_electric_scooter,Type_of_vehicle_bicycle,multiple_deliveries,Festival_No,Festival_Yes,Festival_NaN
0xdbb4,15.51315,73.78346,15.53315,73.80346,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.00000,1,0,0
0x7e3f,22.745536,75.893106,22.785536,75.933106,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.000000,1,0,0
0x1e48,22.725835,75.887648,22.755835,75.917648,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xa70d,18.546258,73.904337,18.556258,73.914337,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x128f,0.00,0.00,0.09,0.09,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.00,1,0,0
0xddc7,9.979186,76.317361,10.029186,76.367361,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xcf4e,10.000706,76.349516,10.080706,76.429516,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,0,1,0
0x93f0,21.173343,72.792731,21.253343,72.872731,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x353c,17.440827,78.393391,17.550827,78.503391,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x1cb4,21.183434,72.814492,21.223434,72.854492,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x3512,11.008638,76.984311,11.138638,77.114311,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x5571,12.304569,76.643622,12.354569,76.693622,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0x4154,12.981615,80.231598,13.011615,80.261598,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xb0c0,22.311603,73.165012,22.441603,73.295012,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x977b,17.410371,78.437225,17.440371,78.467225,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x1d4d,12.939496,77.625999,13.069496,77.755999,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x60cb,11.010375,76.952950,11.100375,77.042950,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,0,1,0
0x4f43,18.520016,73.830547,18.550016,73.860547,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x6dcc,17.428294,78.404423,17.468294,78.444423,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0.000000,1,0,0
0xd948,26.483042,80.317833,26.593042,80.427833,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x6414,0.00,0.00,0.08,0.08,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.00,1,0,0
0xa7c0,21.157735,72.768778,21.177735,72.788778,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x7e79,19.131141,72.813074,19.221141,72.903074,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,0,1,0
0x6ae9,26.956431,75.776649,26.996431,75.816649,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,NaN,1,0,0
0xabdc,19.176269,72.836721,19.206269,72.866721,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x2be7,21.170798,72.790489,21.220798,72.840489,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x59ac,26.902940,75.793007,26.952940,75.843007,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,NaN,1,0,0
0xae4,21.152760,72.778059,21.242760,72.868059,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2.000000,1,0,0
0x36ee,26.913987,75.752891,27.003987,75.842891,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x1563,12.934179,77.615797,13.004179,77.685797,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x6f7a,26.846156,75.802300,26.936156,75.892300,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,NaN,1,0,0
0x82b9,26.902328,75.794257,26.932328,75.824257,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0x36a9,18.520016,73.830547,18.540016,73.850547,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xba8e,12.975377,77.696664,12.995377,77.716664,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,NaN,1,0,0
0x9796,26.888420,75.800689,26.958420,75.870689,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xa530,12.972161,77.596014,13.012161,77.636014,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xb181,18.562450,73.916619,18.622450,73.976619,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x37ab,23.416792,85.316842,23.546792,85.446842,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0x50bf,18.516216,73.842527,18.606216,73.932527,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x7ef8,18.994237,72.825553,19.054237,72.885553,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x18c9,22.751234,75.889490,22.881234,76.019490,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0xa9d7,17.433809,78.386744,17.563809,78.516744,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xce56,0.00,0.00,0.05,0.05,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.00,1,0,0
0x9c2c,12.975377,77.696664,13.015377,77.736664,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0.000000,1,0,0
0xa082,13.027018,80.254791,13.117018,80.344791,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xb210,12.913041,77.683237,12.933041,77.703237,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8785,0.00,0.00,0.13,0.13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.00,1,0,0
0x387b,18.520016,73.830547,18.560016,73.870547,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x9c6b,18.562450,73.916619,18.642450,73.996619,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xbe29,23.371292,85.327872,23.421292,85.377872,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x5c63,22.311358,73.164798,22.341358,73.194798,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x6de,11.000762,76.981876,11.040762,77.021876,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb80c,18.563934,73.915367,18.603935,73.955367,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0x4818,26.902328,75.794257,26.972328,75.864257,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x7086,18.539299,73.897902,18.579299,73.937902,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0x137a,21.186884,72.793616,21.236884,72.843616,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0.000000,1,0,0
0x5111,19.207222,72.972281,19.217222,72.982281,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0x12c3,0.00,0.00,0.11,0.11,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0.00,1,0,0
0x333a,17.451976,78.385883,17.501976,78.435883,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x24fa,26.902328,75.794257,27.032328,75.924257,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x5b55,26.892312,75.806896,26.952313,75.866896,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x7b2c,12.321214,76.621094,12.401214,76.701094,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0xaa48,22.750040,75.902847,22.840040,75.992847,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x72e9,19.055831,72.833984,19.135831,72.913984,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xb9c8,18.551440,73.804855,18.571440,73.824855,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8448,13.026279,80.174568,13.106279,80.254568,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x4489,22.311358,73.164798,22.341358,73.194798,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x1f39,26.849596,75.800512,26.859596,75.810512,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x4fc3,21.175104,72.804342,21.225104,72.854342,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x352a,0.00,0.00,0.07,0.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.00,1,0,0
0x975e,12.980410,77.640489,13.000410,77.660489,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x5f21,23.355164,85.324097,23.425164,85.394097,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x6f65,12.284747,76.625861,12.374747,76.715861,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2.000000,1,0,0
0x8ebf,12.323994,76.626167,12.433994,76.736167,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x9ac5,13.029198,77.570997,13.079198,77.620997,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x3393,17.412330,78.449654,17.492330,78.529654,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xd96b,15.556561,73.763633,15.626561,73.833633,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xba9c,22.310329,73.169083,22.440329,73.299083,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x65ad,26.911927,75.797282,26.931927,75.817282,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x8fae,19.223840,72.841347,19.353840,72.971347,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xb14d,23.416792,85.316842,23.496792,85.396842,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x9b9d,21.175104,72.804342,21.225104,72.854342,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x2379,21.173493,72.801953,21.303493,72.931953,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,1,0,0
0x4e6d,12.284747,76.625861,12.324747,76.665861,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xc19,0.00,0.00,0.07,0.07,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0.00,1,0,0
0x958f,18.536562,73.896485,18.546562,73.906485,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x4dcd,21.157729,72.768726,21.247729,72.858726,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xa33c,12.972161,77.596014,12.982161,77.606014,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x5669,22.751234,75.889490,22.881234,76.019490,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x71db,18.994237,72.825553,19.004237,72.835553,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x2f28,12.934365,77.616155,13.014365,77.696155,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1.000000,1,0,0
0xbe97,19.223840,72.841347,19.283840,72.901347,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x455f,23.374989,85.335486,23.404989,85.365486,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xd962,9.979363,76.285001,10.009363,76.315001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.000000,0,1,0
0xc45e,27.158822,78.045359,27.208822,78.095359,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x3a62,12.939496,77.625999,12.959496,77.645999,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xd428,27.159795,78.042990,27.169795,78.052990,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.000000,1,0,0
0xae55,12.975377,77.696664,13.105377,77.826664,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2.000000,1,0,0
0xb16b,22.310329,73.169083,22.330329,73.189083,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0x6f1a,12.975377,77.696664,13.045377,77.766664,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd757,22.533662,88.366217,22.643662,88.476217,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x452b,11.020910,76.940432,11.060910,76.980432,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0x17a7,23.333017,85.317200,23.403017,85.387200,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xae41,17.458998,78.500366,17.518998,78.560366,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x5455,22.311358,73.164798,22.391358,73.244798,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x8026,22.695207,75.866059,22.785207,75.956059,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x45bd,12.970324,77.645748,13.060324,77.735748,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x4c18,19.178321,72.834715,19.258321,72.914715,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x9960,13.045479,80.233110,13.055479,80.243110,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x2650,0.00,0.00,0.08,0.08,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.00,1,0,0
0x2561,12.906229,77.596791,12.936229,77.626791,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x40c4,17.459710,78.368855,17.549710,78.458855,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x7a76,26.888420,75.800689,26.898420,75.810689,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x2d9a,21.149834,72.778666,21.219834,72.848666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x1bfd,22.732225,75.874765,22.752225,75.894765,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.000000,1,0,0
0x4401,21.157729,72.768726,21.247729,72.858726,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2.000000,1,0,0
0x4c5f,26.911378,75.789034,27.051378,75.929034,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,0,1,0
0x50ee,18.514210,73.838429,18.524210,73.848429,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x66f2,23.399250,85.390464,23.529250,85.520464,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0.000000,1,0,0
0xde56,25.450329,81.834279,25.510329,81.894279,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x15f7,19.109300,72.825451,19.159300,72.875451,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xd91e,0.00,0.00,0.01,0.01,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.00,0,0,1
0x1d29,12.337978,76.616792,12.357978,76.636792,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0xd8e4,30.902872,75.826808,31.042872,75.966808,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xda2d,26.474133,80.348100,26.564133,80.438100,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xd1a,12.906229,77.596791,12.926229,77.616791,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x4f5c,12.326356,76.619103,12.436356,76.729103,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,1,0,0
0x3358,21.149834,72.778666,21.279834,72.908666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x92d,12.913041,77.683237,13.043041,77.813237,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2.000000,1,0,0
0xc81f,0.00,0.00,0.04,0.04,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1.00,1,0,0
0x1b6c,23.399250,85.390464,23.489250,85.480464,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x59fa,0.00,0.00,0.07,0.07,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0.00,1,0,0
0x7501,12.978453,77.643685,13.068453,77.733685,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x7810,18.539299,73.897902,18.609299,73.967902,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x6109,26.921411,75.793604,26.971411,75.843604,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x55e2,22.312790,73.170283,22.342790,73.200283,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0x96d,26.905190,75.810753,26.935190,75.840753,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xc4d0,30.873988,75.842739,30.903988,75.872739,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x9009,23.374989,85.335486,23.504989,85.465486,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0xda7a,22.553227,88.353273,22.573227,88.373273,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xc3fd,0.00,0.00,0.09,0.09,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.00,1,0,0
0x3407,22.310237,73.158921,22.370237,73.218921,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x955b,12.323225,76.630028,12.393225,76.700028,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8706,13.045479,80.233110,13.095479,80.283110,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0.000000,1,0,0
0x2505,26.891191,75.802083,26.971191,75.882083,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x3d23,13.026286,80.275235,13.056286,80.305235,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x2ff0,13.086438,80.220672,13.146439,80.280672,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x657c,13.029780,80.208812,13.059780,80.238812,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x28f5,26.902908,75.792934,26.952908,75.842934,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0xa1a0,11.025083,77.015393,11.095083,77.085393,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0xcb17,0.00,0.00,0.02,0.02,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.00,1,0,0
0x77e6,0.00,0.00,0.08,0.08,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.00,1,0,0
0x684b,22.310329,73.169083,22.380329,73.239083,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x1833,22.761593,75.886362,22.821593,75.946362,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x2b4d,10.961850,76.971082,11.031850,77.041082,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x2cc2,21.157729,72.768726,21.227729,72.838726,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb825,12.337978,76.616792,12.387978,76.666792,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd109,0.00,0.00,0.04,0.04,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.00,1,0,0
0x33c4,13.045479,80.233110,13.125479,80.313110,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x9f97,22.311844,73.165081,22.321844,73.175081,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x6e4d,19.254567,72.848923,19.274567,72.868923,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0x332e,17.455894,78.375467,17.515894,78.435467,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xb2fa,11.020910,76.940432,11.080910,77.000432,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.000000,1,0,0
0x4782,26.913483,75.803139,27.003483,75.893139,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x36c8,11.001852,76.976268,11.091852,77.066268,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x1751,18.554382,73.798206,18.684382,73.928206,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x343c,12.321214,76.621094,12.361214,76.661094,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.000000,1,0,0
0xd39f,19.875337,75.316722,19.915337,75.356722,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x56db,12.981615,80.231598,13.001615,80.251598,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xd437,23.235123,77.398886,23.345123,77.508886,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x1b54,12.337978,76.616792,12.407978,76.686792,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0.000000,1,0,0
0x8e96,13.091809,80.219104,13.121809,80.249104,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x7ae8,19.178321,72.834715,19.218321,72.874715,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0xcc42,25.457687,81.835585,25.467687,81.845585,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000000,1,0,0
0xe0e3,22.552996,88.352310,22.622996,88.422310,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NaN,0,1,0
0x813f,23.351058,85.325731,23.411058,85.385731,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x9c89,22.727021,75.884167,22.807021,75.964167,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x10a9,22.311603,73.165012,22.391603,73.245012,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x3bc7,23.351058,85.325731,23.391058,85.365731,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x1c4c,18.927584,72.832585,19.007584,72.912585,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x9751,17.431477,78.400350,17.461477,78.430350,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x5beb,23.354422,85.332900,23.424422,85.402900,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x6271,18.592718,73.773572,18.622718,73.803572,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x7fb8,26.910262,75.783013,26.990262,75.863013,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,NaN,1,0,0
0x252d,21.186884,72.793616,21.196884,72.803616,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x1c4f,22.311603,73.165012,22.351603,73.205012,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.000000,1,0,0
0x9b11,17.458998,78.500366,17.508998,78.550366,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0xcc57,23.234631,77.401663,23.324631,77.491663,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xaa5a,21.185047,72.808590,21.315047,72.938590,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x70e8,12.980410,77.640489,13.050410,77.710489,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x6b34,19.126630,72.829976,19.146630,72.849976,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x9d01,26.888420,75.800689,26.968420,75.880689,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2.000000,0,1,0
0xf43,22.745536,75.893106,22.775536,75.923106,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2.000000,1,0,0
0x7e63,13.022394,80.242439,13.092394,80.312439,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
